name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,battery
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.720.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/21/0_46276592_realmenote606128gbden_1745238465582.jpg,Chính hãng đến 20/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,2.980.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/0_45967602_realmenote606128gbden_1745070652250.jpg,Chính hãng đến 04/02/2026,Có trầy xước,Ốp lưng,Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,2.990.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/21/8_46076177_realmenote606128gbxanh_1745246130023.jpg,Chính hãng đến 16/02/2026,Có trầy xước,"Hộp, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,3.020.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/25/4_46244532_realmenote606128gbden_1745572520929.jpg,Chính hãng đến 30/03/2026,Có trầy xước,"Hộp, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Xanh,3.020.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/1_46078025_realmenote606128gbxanh_1744814975300.jpg,Chính hãng đến 08/03/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,3.050.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/25/5_46293596_realmenote606128gbden_1745593295563.jpg,Chính hãng đến 19/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 6GB/128GB,Màu: Đen,3.050.000₫,3.790.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/25/6_46293237_realmenote606128gbden_1745593786302.jpg,Chính hãng đến 25/04/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,6 GB,128 GB,5000 mAh
Điện thoại realme Note 60 4GB/128GB,Màu: Đen,2.170.000₫,3.390.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2024/12/22/0_45728970_realmenote604128gbden_1734858199875.jpg,Chính hãng đến 24/09/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,4 GB,128 GB,5000 mAh
Điện thoại realme Note 60 4GB/128GB,Màu: Đen,2.170.000₫,3.390.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/04/0_46050010_realmenote604128gbden_1741072516965.jpg,Chính hãng đến 29/09/2025,Có trầy xước,"Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,4 GB,128 GB,5000 mAh
Điện thoại realme Note 60 4GB/128GB,Màu: Đen,2.200.000₫,3.390.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/01/15/0_45851708_realmenote604128gbden_1736944312966.jpg,Chính hãng đến 31/10/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Ốp lưng,Hộp,Cáp Type C - Type A,Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,4 GB,128 GB,5000 mAh
,,,,,,,,,,,
Điện thoại realme Note 60 4GB/128GB,Màu: Xanh,2.240.000₫,3.390.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/14/0_45864756_realmenote604128gbxanh_1741956436459.jpg,Chính hãng đến 22/12/2025,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Ốp lưng, Cáp Type C - Type A, Củ sạc nhanh rời đầu Type A",Unisoc Tiger T612,4 GB,128 GB,5000 mAh
