name,color,price_old,price_new,image,warranty,condition,accessories,CPU,RAM,capacity,time,battery
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/21/0_46240414_dienthoaiiphone13128gbgreen_1745207961015.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/09/0_46127267_dienthoaiiphone13128gbgreen_1744180259755.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh Dương,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/25/0_45993929_dienthoaiiphone13128gbblue_1740493106361.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/12/0_45883757_dienthoaiiphone13128gbgreen_1744455563545.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh Dương,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/09/0_45993833_dienthoaiiphone13128gbblue_1741486934423.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/25/0_45993815_dienthoaiiphone13128gbgreen_1740484991582.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/26/0_45993851_dienthoaiiphone13128gbgreen_1740575000407.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/19/0_46239845_dienthoaiiphone13128gbgreen_1745030021115.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/04/0_45492994_dienthoaiiphone13128gbgreen_1741071783263.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh Dương,8.970.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/27/0_45993875_dienthoaiiphone13128gbblue_1740668389312.jpg,1 tháng tại TGDĐ,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Xanh lá,9.410.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/0_41973713_dienthoaiiphone13128gbgreen_1744777150407.jpg,1 tháng tại TGDĐ,Có trầy xước,"Cây lấy sim,Hộp",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.520.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/03/0_45870761_dienthoaiiphone13128gbmidnight_1738552838869.jpg,Chính hãng đến 26/11/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.810.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused/posused/2025/01/11/0_45836027_dienthoaiiphone13128gbmidnight_1736602684407.jpg,Chính hãng đến 16/12/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.810.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/06/0_45922565_dienthoaiiphone13128gbmidnight_1738831308586.jpg,Chính hãng đến 13/12/2025,Có trầy xước,"Hộp, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.860.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/29/0_45967572_dienthoaiiphone13128gbmidnight_1745934697681.jpg,Chính hãng đến 27/12/2025,Có trầy xước,"Cây lấy sim,Hộp",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
,,,,,,,,,,,,
Điện thoại iPhone 13 128GB,Màu: Đen,9.860.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/20/0_46271700_dienthoaiiphone13128gbmidnight_1745149317209.jpg,Chính hãng đến 31/12/2025,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.860.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/16/0_45854757_dienthoaiiphone13128gbmidnight_1744773458705.jpg,Chính hãng đến 23/12/2025,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.860.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/01/27/0_45903564_dienthoaiiphone13128gbmidnight_1737974822045.jpg,Chính hãng đến 01/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.860.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/15/0_46017640_dienthoaiiphone13128gbstarlight_1744724582566.jpg,Chính hãng đến 03/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.860.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/01/19/0_45867322_dienthoaiiphone13128gbmidnight_1737295810802.jpg,Chính hãng đến 04/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/05/0_46040614_dienthoaiiphone13128gbmidnight_1741183790476.jpg,Chính hãng đến 10/01/2026,Có trầy xước,"Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/04/0_45923179_dienthoaiiphone13128gbmidnight_1743772962757.jpg,Chính hãng đến 17/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/01/0_46018539_dienthoaiiphone13128gbmidnight_1740817779589.jpg,Chính hãng đến 20/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/03/0_46145120_dienthoaiiphone13128gbmidnight_1743652903257.jpg,Chính hãng đến 15/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/04/0_46018879_dienthoaiiphone13128gbstarlight_1741077073276.jpg,Chính hãng đến 16/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/15/0_45919454_dienthoaiiphone13128gbmidnight_1739596513940.jpg,Chính hãng đến 17/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/05/02/7_46310564_dienthoaiiphone13128gbstarlight_1746160188637.jpg,Chính hãng đến 20/01/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/14/0_45968794_dienthoaiiphone13128gbstarlight_1739515380961.jpg,Chính hãng đến 20/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/13/0_45921376_dienthoaiiphone13128gbmidnight_1739447155659.jpg,Chính hãng đến 15/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/22/0_46127300_dienthoaiiphone13128gbstarlight_1742623977172.jpg,Chính hãng đến 18/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/07/0_46018613_dienthoaiiphone13128gbstarlight_1741349460796.jpg,Chính hãng đến 11/01/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.910.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/15/0_46235969_dienthoaiiphone13128gbmidnight_1744681447787.jpg,Chính hãng đến 05/01/2026,Có trầy xước,"Sách hướng dẫn,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/11/0_46075554_dienthoaiiphone13128gbmidnight_1741664228417.jpg,Chính hãng đến 03/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/29/0_46019220_dienthoaiiphone13128gbmidnight_1743255217453.jpg,Chính hãng đến 21/01/2026,Có trầy xước,"Hộp, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/23/0_46007856_dienthoaiiphone13128gbstarlight_1740307530425.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/11/0_46143972_dienthoaiiphone13128gbstarlight_1744362249997.jpg,Chính hãng đến 22/01/2026,Có trầy xước,"Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/24/0_46008444_dienthoaiiphone13128gbmidnight_1740361529863.jpg,Chính hãng đến 04/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/11/0_46229340_dienthoaiiphone13128gbstarlight_1744356771499.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/06/0_45923536_dienthoaiiphone13128gbmidnight_1738850654015.jpg,Chính hãng đến 23/01/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/14/0_46084158_dienthoaiiphone13128gbmidnight_1741925062990.jpg,Chính hãng đến 04/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/20/0_46179480_dienthoaiiphone13128gbmidnight_1745141513290.jpg,Chính hãng đến 31/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/05/0_46052750_dienthoaiiphone13128gbstarlight_1741154056859.jpg,Chính hãng đến 01/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/08/0_46068193_dienthoaiiphone13128gbmidnight_1741440908551.jpg,Chính hãng đến 25/01/2026,Có trầy xước,"Hộp, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/30/0_46157323_dienthoaiiphone13128gbmidnight_1743343103939.jpg,Chính hãng đến 22/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/21/0_45995605_dienthoaiiphone13128gbmidnight_1740138117038.jpg,Chính hãng đến 01/02/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/28/0_46020037_dienthoaiiphone13128gbmidnight_1740705262360.jpg,Chính hãng đến 04/02/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/10/0_45916135_dienthoaiiphone13128gbmidnight_1739158644051.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Hộp, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/24/0_46007993_dienthoaiiphone13128gbmidnight_1740406366943.jpg,Chính hãng đến 21/01/2026,Có trầy xước,"Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/18/0_45975500_dienthoaiiphone13128gbmidnight_1739849089027.jpg,Chính hãng đến 03/02/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/01/0_46148774_dienthoaiiphone13128gbstarlight_1743501830875.jpg,Chính hãng đến 26/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/25/0_45989246_dienthoaiiphone13128gbmidnight_1740491905557.jpg,Chính hãng đến 04/02/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/28/0_46001916_dienthoaiiphone13128gbstarlight_1740721969573.jpg,Chính hãng đến 03/02/2026,Có trầy xước,"Hộp, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/27/0_46126154_dienthoaiiphone13128gbmidnight_1743081922083.jpg,Chính hãng đến 27/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/23/0_46007640_dienthoaiiphone13128gbstarlight_1740317240590.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Cây lấy sim,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/01/0_46032291_dienthoaiiphone13128gbmidnight_1740833706712.jpg,Chính hãng đến 04/02/2026,Có trầy xước,"Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/17/0_46080675_dienthoaiiphone13128gbstarlight_1742223135046.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/12/0_46079953_dienthoaiiphone13128gbstarlight_1741749290466.jpg,Chính hãng đến 31/01/2026,Có trầy xước,"Sách hướng dẫn,Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/04/02/0_46146189_dienthoaiiphone13128gbstarlight_1743567861054.jpg,Chính hãng đến 04/02/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/03/18/0_46105397_dienthoaiiphone13128gbmidnight_1742271494569.jpg,Chính hãng đến 22/01/2026,Có trầy xước,"Hộp, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Trắng,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/15/0_45973521_dienthoaiiphone13128gbstarlight_1739621707092.jpg,Chính hãng đến 31/01/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/05/01/4_46315269_dienthoaiiphone13128gbmidnight_1746077632508.jpg,Chính hãng đến 21/01/2026,Có trầy xước,"Hộp, Sách hướng dẫn, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/13/0_45946552_dienthoaiiphone13128gbmidnight_1739409362202.jpg,Chính hãng đến 02/02/2026,Có trầy xước,"Cây lấy sim,Hộp,Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
Điện thoại iPhone 13 128GB,Màu: Đen,9.960.000₫,14.990.000₫,https://cdnv2.tgdd.vn/posimageused//posused/2025/02/27/0_46025791_dienthoaiiphone13128gbmidnight_1740626813984.jpg,Chính hãng đến 03/02/2026,Có trầy xước,"Hộp, Cây lấy sim, Cáp Lightning - Type C",Apple A15 Bionic 6 nhân,4 GB,128 GB,09/2021,3240 mAh
