,name,brand,condition,price_new,RAM,capacity,battery,screen_size,weight,bluetooth,refresh_rate,GPU,resolution_width,resolution_height,has_esim,height,width,depth,time_difference,os,chip,Cluster,price_old
6371,56,2,2,3690.0,4.0,128.0,5000.0,6.56,188.0,3.6,90.0,1,720.0,1612.0,0.0,163.74,75.03,8.16,615.0,0,4,0,2340.0
3156,151,3,2,43990.0,12.0,256.0,4400.0,7.6,239.0,3.6,120.0,2,1856.0,2160.0,1.0,153.5,132.6,68.1,341.0,0,2,1,24730.0
7526,59,2,2,3490.0,4.0,64.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2380.0
11307,203,2,2,16990.0,12.0,256.0,5000.0,6.67,209.0,3.8,144.0,2,1220.0,2712.0,1.0,160.4,75.1,8.39,279.0,0,4,2,10500.0
9541,81,2,2,15990.0,12.0,256.0,5600.0,6.59,181.0,3.8,120.0,1,1256.0,2760.0,0.0,157.9,74.73,7.24,157.0,0,4,2,11030.0
11153,222,2,2,5490.0,8.0,128.0,5500.0,6.67,196.5,3.6,120.0,1,1080.0,2400.0,0.0,163.25,76.55,8.16,157.0,0,4,0,3920.0
11974,6,2,2,2990.0,4.0,128.0,5200.0,6.56,194.0,3.2,90.0,1,720.0,1612.0,0.0,163.85,75.75,8.7,157.0,0,4,0,2430.0
405,15,3,4,35000.0,4.0,512.0,3969.0,6.5,226.0,3.0,60.0,1,2688.0,1242.0,1.0,158.0,77.8,8.1,2045.0,3,4,1,11590.0
11359,203,2,2,16990.0,12.0,256.0,5000.0,6.67,209.0,3.8,144.0,2,1220.0,2712.0,1.0,160.4,75.1,8.39,279.0,0,4,2,11430.0
9758,104,1,2,6490.0,8.0,256.0,6000.0,6.72,196.0,3.0,90.0,1,1080.0,2400.0,0.0,165.69,76.22,7.99,218.0,0,4,0,3990.0
5153,23,3,2,17990.0,6.0,128.0,3279.0,6.1,172.0,3.6,60.0,2,1170.0,2532.0,1.0,146.7,71.5,7.8,1010.0,3,0,2,11070.0
3085,128,3,2,8990.0,8.0,256.0,6000.0,6.7,199.0,3.6,120.0,1,1080.0,2400.0,0.0,164.9,77.3,8.4,584.0,0,1,0,5410.0
10189,227,2,2,7990.0,8.0,256.0,5500.0,6.67,180.0,3.6,120.0,1,1080.0,2400.0,0.0,162.16,74.92,8.24,157.0,0,4,0,5410.0
3355,151,3,2,43990.0,12.0,256.0,4400.0,7.6,239.0,3.6,120.0,2,1856.0,2160.0,1.0,153.5,132.6,68.1,341.0,0,2,1,27440.0
8301,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,7320.0
4436,210,2,2,4290.0,6.0,128.0,5030.0,6.79,205.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,371.0,0,4,0,2590.0
5603,100,1,2,4290.0,6.0,128.0,5000.0,6.74,182.0,3.0,90.0,1,720.0,1600.0,0.0,167.3,76.7,7.49,768.0,0,3,0,2750.0
8879,118,3,2,6990.0,8.0,256.0,5000.0,6.7,192.0,3.6,90.0,1,1080.0,2340.0,0.0,164.4,77.9,7.9,218.0,0,4,0,4680.0
3198,151,3,2,43990.0,12.0,256.0,4400.0,7.6,239.0,3.6,120.0,2,1856.0,2160.0,1.0,153.5,132.6,68.1,341.0,0,2,1,24730.0
4139,25,3,2,22990.0,6.0,128.0,4383.0,6.7,201.0,3.6,60.0,2,1290.0,2796.0,1.0,160.9,77.8,7.8,645.0,3,0,2,15110.0
4723,212,2,2,2490.0,3.0,64.0,5000.0,6.71,193.0,3.6,90.0,1,720.0,1650.0,0.0,168.3,76.3,8.32,463.0,0,4,0,1620.0
3415,128,3,2,9290.0,8.0,256.0,5000.0,6.6,209.0,3.6,120.0,1,1080.0,2340.0,0.0,161.7,78.0,8.2,463.0,0,1,0,5870.0
10812,210,2,2,4290.0,6.0,128.0,5030.0,6.79,198.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,98.0,0,4,0,3020.0
6965,98,1,2,5290.0,8.0,256.0,5000.0,6.745,191.0,3.0,90.0,1,720.0,1600.0,0.0,167.26,76.67,7.74,310.0,0,3,0,2970.0
6006,186,2,2,3990.0,6.0,128.0,5000.0,6.56,186.0,3.0,90.0,1,720.0,1612.0,0.0,163.74,75.43,8.09,645.0,0,4,0,2390.0
10103,130,3,2,10990.0,8.0,256.0,5000.0,6.7,198.0,3.6,120.0,0,1080.0,2340.0,1.0,162.2,77.5,7.4,98.0,0,1,2,8480.0
4078,25,3,2,19990.0,6.0,128.0,3349.0,6.1,171.0,3.6,60.0,2,1179.0,2556.0,1.0,147.6,71.6,7.8,645.0,3,0,2,13900.0
10348,149,3,2,18490.0,8.0,256.0,4700.0,6.7,213.0,3.6,120.0,2,1080.0,2340.0,1.0,162.0,77.3,8.0,279.0,0,1,2,12700.0
6639,80,2,2,18990.0,12.0,512.0,5000.0,6.7,180.0,3.8,120.0,1,1080.0,2412.0,0.0,161.5,74.8,7.4,341.0,0,4,2,9820.0
3219,151,3,2,43990.0,12.0,256.0,4400.0,7.6,239.0,3.6,120.0,2,1856.0,2160.0,1.0,153.5,132.6,68.1,341.0,0,2,1,24730.0
8230,83,2,2,9990.0,8.0,256.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,0,7020.0
5298,100,1,2,4290.0,6.0,128.0,5000.0,6.74,182.0,3.0,90.0,1,720.0,1600.0,0.0,167.3,76.7,7.49,768.0,0,3,0,2750.0
120,29,3,4,34990.0,8.0,256.0,4685.0,6.9,227.0,3.6,120.0,2,2868.0,1320.0,1.0,163.0,77.0,6.0,279.0,3,0,1,29790.0
3645,19,3,2,14990.0,4.0,128.0,3240.0,6.1,173.0,3.0,60.0,1,1170.0,2532.0,1.0,146.7,71.5,7.65,1375.0,3,0,2,9910.0
3651,19,3,2,14990.0,4.0,128.0,3240.0,6.1,173.0,3.0,60.0,1,1170.0,2532.0,1.0,146.7,71.5,7.65,1375.0,3,0,2,9900.0
6855,187,2,2,5790.0,8.0,128.0,6000.0,6.68,199.0,3.0,90.0,1,720.0,1608.0,0.0,165.7,76.0,7.99,371.0,0,4,0,3590.0
711,16,3,1,12990.0,4.0,128.0,2815.0,6.1,164.0,3.2,60.0,1,1170.0,2532.0,1.0,146.7,71.5,7.4,1710.0,3,0,2,7590.0
10594,130,3,2,11990.0,12.0,256.0,5000.0,6.7,198.0,3.6,120.0,0,1080.0,2340.0,1.0,162.2,77.5,7.4,98.0,0,1,2,9450.0
8366,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,7390.0
2248,151,3,2,28990.0,12.0,256.0,4000.0,6.7,187.0,3.6,120.0,2,1080.0,2640.0,1.0,165.1,85.1,71.9,341.0,0,2,1,12960.0
8068,7,2,2,3990.0,6.0,128.0,5200.0,6.56,192.0,3.2,90.0,1,720.0,1612.0,0.0,163.59,75.33,8.39,341.0,0,4,0,2880.0
11812,203,2,2,17990.0,12.0,512.0,5000.0,6.67,209.0,3.8,144.0,2,1220.0,2712.0,1.0,160.4,75.1,8.39,279.0,0,4,2,12040.0
10077,130,3,2,10990.0,8.0,128.0,5000.0,6.7,198.0,3.6,120.0,0,1080.0,2340.0,1.0,162.2,77.5,7.4,98.0,0,1,2,8430.0
5575,100,1,2,4290.0,6.0,128.0,5000.0,6.74,182.0,3.0,90.0,1,720.0,1600.0,0.0,167.3,76.7,7.49,768.0,0,3,0,2750.0
9972,228,2,2,9490.0,8.0,256.0,5110.0,6.67,190.0,3.8,120.0,1,1220.0,2712.0,0.0,162.33,74.42,8.4,157.0,0,4,0,6300.0
10099,130,3,2,10990.0,8.0,256.0,5000.0,6.7,198.0,3.6,120.0,0,1080.0,2340.0,1.0,162.2,77.5,7.4,98.0,0,1,2,8480.0
11092,104,1,2,7490.0,8.0,512.0,6000.0,6.72,196.0,3.0,90.0,1,1080.0,2400.0,0.0,165.69,76.22,7.99,218.0,0,4,0,4570.0
9394,202,2,2,12990.0,12.0,256.0,5000.0,6.67,195.0,3.8,144.0,1,1220.0,2712.0,1.0,160.5,75.1,7.8,279.0,0,4,2,9030.0
393,17,3,3,14990.0,4.0,64.0,2227.0,5.4,135.0,3.2,60.0,1,1080.0,2340.0,1.0,131.5,64.2,7.4,1710.0,3,0,2,7540.0
1654,15,3,4,32000.0,4.0,256.0,3969.0,6.5,226.0,3.0,60.0,1,2688.0,1242.0,0.0,158.0,77.8,8.1,2045.0,3,4,1,10590.0
2650,150,3,2,26990.0,12.0,256.0,4900.0,6.7,196.0,3.6,120.0,2,1440.0,3120.0,1.0,158.5,75.9,7.7,523.0,0,1,1,13040.0
4455,210,2,2,4290.0,6.0,128.0,5030.0,6.79,205.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,371.0,0,4,0,2590.0
11507,115,3,2,5890.0,8.0,256.0,5000.0,6.7,192.0,3.6,90.0,1,1080.0,2340.0,0.0,164.4,77.9,7.9,218.0,0,4,0,4420.0
2273,151,3,2,28990.0,12.0,256.0,4000.0,6.7,187.0,3.6,120.0,2,1080.0,2640.0,1.0,165.1,85.1,71.9,341.0,0,2,1,12960.0
1739,99,1,2,5990.0,8.0,256.0,5000.0,6.72,189.5,3.4,90.0,1,1080.0,2400.0,0.0,165.0,75.0,5.0,829.0,0,4,0,2790.0
3464,128,3,2,8790.0,8.0,256.0,6000.0,6.6,222.0,3.6,120.0,1,1080.0,2340.0,0.0,162.3,78.6,9.1,371.0,0,1,0,5280.0
6674,80,2,2,18990.0,12.0,512.0,5000.0,6.7,180.0,3.8,120.0,1,1080.0,2412.0,0.0,161.5,74.8,7.4,341.0,0,4,2,10790.0
8273,83,2,2,9990.0,8.0,256.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,0,7050.0
2895,121,3,2,6590.0,6.0,128.0,5000.0,6.5,197.0,3.6,120.0,1,1080.0,2340.0,0.0,161.0,76.5,8.3,554.0,0,1,0,3520.0
4330,26,3,2,25990.0,8.0,128.0,3274.0,6.1,187.0,3.6,120.0,2,1179.0,2556.0,1.0,146.6,70.6,8.25,645.0,3,0,1,17090.0
5618,187,2,2,4490.0,8.0,128.0,5000.0,6.56,185.0,3.0,90.0,1,720.0,1612.0,0.0,163.63,75.58,8.39,402.0,0,4,0,2850.0
8074,24,3,2,28990.0,6.0,512.0,4325.0,6.7,203.0,3.6,60.0,2,1284.0,2778.0,1.0,160.8,78.1,7.8,1010.0,3,0,1,21600.0
3850,200,2,2,24490.0,12.0,512.0,4610.0,6.36,193.0,3.8,120.0,2,1200.0,2670.0,1.0,152.8,71.5,8.2,463.0,0,2,2,12370.0
7377,25,3,2,25990.0,6.0,256.0,4383.0,6.7,201.0,3.6,60.0,2,1290.0,2796.0,1.0,160.9,77.8,7.8,645.0,3,0,1,19220.0
1304,21,3,2,33990.0,6.0,512.0,4325.0,6.7,240.0,3.0,120.0,2,2778.0,1284.0,1.0,160.8,78.1,7.65,1375.0,3,0,1,18090.0
12171,152,3,2,37490.0,12.0,512.0,5000.0,6.9,218.0,3.8,120.0,2,1440.0,3120.0,1.0,162.8,77.6,8.2,157.0,0,2,1,29460.0
11748,107,1,2,2990.0,4.0,64.0,5000.0,6.74,187.0,3.0,90.0,1,720.0,1600.0,0.0,167.26,76.67,7.84,157.0,0,3,0,2130.0
2916,121,3,2,6590.0,6.0,128.0,5000.0,6.5,197.0,3.6,120.0,1,1080.0,2340.0,0.0,161.0,76.5,8.3,554.0,0,1,0,3520.0
9990,228,2,2,9490.0,8.0,256.0,5110.0,6.67,190.0,3.8,120.0,1,1220.0,2712.0,0.0,162.33,74.42,8.4,157.0,0,4,0,6330.0
2778,150,3,2,26990.0,12.0,256.0,4900.0,6.7,196.0,3.6,120.0,2,1440.0,3120.0,1.0,158.5,75.9,7.7,523.0,0,1,1,13040.0
3442,128,3,2,9290.0,8.0,256.0,5000.0,6.6,209.0,3.6,120.0,1,1080.0,2340.0,0.0,161.7,78.0,8.2,463.0,0,1,0,7290.0
3097,110,3,2,3190.0,4.0,64.0,5000.0,6.7,189.0,3.6,60.0,1,720.0,1600.0,0.0,167.3,77.3,8.0,310.0,0,4,0,1960.0
7573,59,2,2,3490.0,4.0,64.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2820.0
3391,151,3,2,47990.0,12.0,512.0,4400.0,7.6,239.0,3.6,120.0,2,1856.0,2160.0,1.0,153.5,132.6,68.1,341.0,0,2,1,28390.0
7467,59,2,2,3990.0,4.0,128.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2670.0
6378,56,2,2,3690.0,4.0,128.0,5000.0,6.56,188.0,3.6,90.0,1,720.0,1612.0,0.0,163.74,75.03,8.16,615.0,0,4,0,2340.0
2653,150,3,2,26990.0,12.0,256.0,4900.0,6.7,196.0,3.6,120.0,2,1440.0,3120.0,1.0,158.5,75.9,7.7,523.0,0,1,1,13040.0
9896,116,3,2,5390.0,8.0,128.0,5000.0,6.7,192.0,3.6,90.0,1,1080.0,2340.0,0.0,164.4,77.9,7.9,218.0,0,4,0,4070.0
7570,59,2,2,3490.0,4.0,64.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2820.0
11592,210,2,2,4690.0,8.0,128.0,5030.0,6.79,198.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,98.0,0,4,0,3350.0
11159,222,2,2,5490.0,8.0,128.0,5500.0,6.67,196.5,3.6,120.0,1,1080.0,2400.0,0.0,163.25,76.55,8.16,157.0,0,4,0,3940.0
1078,24,3,2,22990.0,6.0,256.0,4325.0,6.7,203.0,3.6,60.0,2,2778.0,1284.0,1.0,160.8,78.1,7.8,1010.0,3,0,1,16690.0
7042,80,2,2,13990.0,12.0,512.0,5000.0,6.7,177.0,3.8,120.0,1,1080.0,2412.0,0.0,161.4,74.1,7.57,341.0,0,4,2,7800.0
7418,59,2,2,3990.0,4.0,128.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2430.0
10007,228,2,2,9490.0,8.0,256.0,5110.0,6.67,190.0,3.8,120.0,1,1220.0,2712.0,0.0,162.33,74.42,8.4,157.0,0,4,0,6330.0
11218,111,3,2,4490.0,6.0,128.0,5000.0,6.7,191.0,3.6,90.0,1,720.0,1600.0,0.0,167.3,77.3,8.0,98.0,0,4,0,3170.0
10561,130,3,2,11990.0,12.0,256.0,5000.0,6.7,198.0,3.6,120.0,0,1080.0,2340.0,1.0,162.2,77.5,7.4,98.0,0,1,2,9410.0
2905,121,3,2,6590.0,6.0,128.0,5000.0,6.5,197.0,3.6,120.0,1,1080.0,2340.0,0.0,161.0,76.5,8.3,554.0,0,1,0,3520.0
4485,210,2,2,4290.0,6.0,128.0,5030.0,6.79,205.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,371.0,0,4,0,2590.0
863,21,3,4,33990.0,6.0,512.0,4325.0,6.7,240.0,3.0,120.0,2,2778.0,1284.0,1.0,160.8,78.1,7.65,1375.0,3,0,1,19090.0
3715,19,3,2,14990.0,4.0,128.0,3240.0,6.1,173.0,3.0,60.0,1,1170.0,2532.0,1.0,146.7,71.5,7.65,1375.0,3,0,2,10000.0
4708,212,2,2,2490.0,3.0,64.0,5000.0,6.71,193.0,3.6,90.0,1,720.0,1650.0,0.0,168.3,76.3,8.32,463.0,0,4,0,1620.0
7892,57,2,2,4690.0,6.0,128.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2850.0
3313,151,3,2,43990.0,12.0,256.0,4400.0,7.6,239.0,3.6,120.0,2,1856.0,2160.0,1.0,153.5,132.6,68.1,341.0,0,2,1,24730.0
7419,59,2,2,3990.0,4.0,128.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2440.0
3628,19,3,2,14990.0,4.0,128.0,3240.0,6.1,173.0,3.0,60.0,1,1170.0,2532.0,1.0,146.7,71.5,7.65,1375.0,3,0,2,9850.0
39,25,3,2,27990.0,6.0,128.0,3200.0,6.1,206.0,3.6,120.0,2,2556.0,1179.0,1.0,174.5,71.5,7.85,1010.0,3,0,1,17590.0
8397,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,7430.0
10837,210,2,2,4290.0,6.0,128.0,5030.0,6.79,198.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,98.0,0,4,0,3040.0
12200,169,1,2,3290.0,6.0,128.0,5000.0,6.67,180.0,3.0,120.0,1,720.0,1600.0,0.0,165.7,77.1,7.8,98.0,0,4,0,2310.0
4507,210,2,2,4290.0,6.0,128.0,5030.0,6.79,205.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,371.0,0,4,0,2590.0
2388,148,3,2,20990.0,8.0,256.0,4000.0,6.2,167.0,3.6,120.0,2,1080.0,2340.0,1.0,147.0,70.6,7.6,523.0,0,1,2,11450.0
4635,210,2,2,4290.0,6.0,128.0,5030.0,6.79,205.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,371.0,0,4,0,2590.0
175,20,3,4,21990.0,4.0,128.0,2406.0,5.4,141.0,3.0,60.0,1,1080.0,2340.0,1.0,131.0,64.0,5.0,1375.0,3,0,2,9490.0
7772,29,3,2,34990.0,8.0,256.0,4685.0,6.9,227.0,3.6,120.0,2,1320.0,2868.0,1.0,163.0,77.6,8.25,279.0,3,0,1,27740.0
10636,130,3,2,11990.0,12.0,256.0,5000.0,6.7,198.0,3.6,120.0,0,1080.0,2340.0,1.0,162.2,77.5,7.4,98.0,0,1,2,9560.0
6929,79,2,2,9990.0,12.0,256.0,5000.0,6.67,187.0,3.6,120.0,1,1080.0,2400.0,0.0,163.1,75.8,7.76,341.0,0,4,0,5310.0
10325,149,3,2,18490.0,8.0,256.0,4700.0,6.7,213.0,3.6,120.0,2,1080.0,2340.0,1.0,162.0,77.3,8.0,279.0,0,1,2,11070.0
12231,117,3,2,5090.0,4.0,128.0,5000.0,6.7,192.0,3.6,90.0,1,1080.0,2340.0,0.0,164.4,77.9,7.9,218.0,0,4,0,3900.0
3598,110,3,2,3790.0,6.0,128.0,5000.0,6.7,189.0,3.6,60.0,1,720.0,1600.0,0.0,167.3,77.3,8.0,310.0,0,4,0,2590.0
9495,81,2,2,15990.0,12.0,256.0,5600.0,6.59,181.0,3.8,120.0,1,1256.0,2760.0,0.0,157.9,74.73,7.24,157.0,0,4,2,9910.0
2849,151,3,2,29990.0,12.0,256.0,5000.0,6.8,232.0,3.6,120.0,2,1440.0,3120.0,1.0,162.3,79.0,8.6,523.0,0,2,1,21090.0
11579,126,3,2,9290.0,8.0,256.0,5000.0,6.7,195.0,3.8,120.0,2,1080.0,2340.0,1.0,162.9,78.2,7.4,98.0,0,2,0,6700.0
4730,212,2,2,2490.0,3.0,64.0,5000.0,6.71,193.0,3.6,90.0,1,720.0,1650.0,0.0,168.3,76.3,8.32,463.0,0,4,0,1630.0
1071,29,3,4,28990.0,8.0,256.0,4674.0,6.7,199.0,3.6,60.0,2,2796.0,1290.0,1.0,160.0,77.0,9.0,279.0,3,0,1,24390.0
3419,128,3,2,9290.0,8.0,256.0,5000.0,6.6,209.0,3.6,120.0,1,1080.0,2340.0,0.0,161.7,78.0,8.2,463.0,0,1,0,7140.0
11025,180,2,2,12990.0,12.0,256.0,5500.0,6.78,190.0,3.8,120.0,2,1260.0,2800.0,0.0,164.16,74.93,7.58,218.0,0,2,2,8720.0
2712,150,3,2,26990.0,12.0,256.0,4900.0,6.7,196.0,3.6,120.0,2,1440.0,3120.0,1.0,158.5,75.9,7.7,523.0,0,1,1,13040.0
7306,77,2,2,12990.0,12.0,256.0,5000.0,6.7,177.0,3.8,120.0,1,1080.0,2412.0,0.0,161.4,74.1,7.57,341.0,0,4,2,7980.0
11264,152,3,2,33990.0,12.0,256.0,5000.0,6.9,218.0,3.8,120.0,2,1440.0,3120.0,1.0,162.8,77.6,8.2,157.0,0,2,1,25500.0
8385,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,7430.0
8467,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,8270.0
8343,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,7390.0
12055,183,2,2,3490.0,4.0,128.0,5500.0,6.74,199.0,3.4,90.0,1,720.0,1600.0,0.0,167.3,76.95,8.19,67.0,0,3,0,2480.0
12162,213,2,2,3290.0,4.0,128.0,5200.0,6.88,193.0,3.4,120.0,1,720.0,1640.0,0.0,171.7,77.8,8.26,67.0,0,3,0,2610.0
3493,128,3,2,8790.0,8.0,256.0,6000.0,6.6,222.0,3.6,120.0,1,1080.0,2340.0,0.0,162.3,78.6,9.1,371.0,0,1,0,6210.0
7452,59,2,2,3990.0,4.0,128.0,5100.0,6.67,186.0,3.0,90.0,1,720.0,1604.0,0.0,165.77,76.08,7.68,310.0,0,2,0,2660.0
5132,23,3,2,17990.0,6.0,128.0,3279.0,6.1,172.0,3.6,60.0,2,1170.0,2532.0,1.0,146.7,71.5,7.8,1010.0,3,0,2,11070.0
4751,212,2,2,2490.0,3.0,64.0,5000.0,6.71,193.0,3.6,90.0,1,720.0,1650.0,0.0,168.3,76.3,8.32,463.0,0,4,0,1640.0
8167,83,2,2,9990.0,8.0,256.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,0,7020.0
5538,100,1,2,4290.0,6.0,128.0,5000.0,6.74,182.0,3.0,90.0,1,720.0,1600.0,0.0,167.3,76.7,7.49,768.0,0,3,0,2750.0
1444,14,3,3,9990.0,4.0,64.0,3110.0,6.1,194.0,3.2,60.0,1,1792.0,828.0,0.0,150.9,75.7,8.3,2045.0,3,0,0,6890.0
11724,107,1,2,2990.0,4.0,64.0,5000.0,6.74,187.0,3.0,90.0,1,720.0,1600.0,0.0,167.26,76.67,7.84,157.0,0,3,0,2080.0
2274,151,3,2,28990.0,12.0,256.0,4000.0,6.7,187.0,3.6,120.0,2,1080.0,2640.0,1.0,165.1,85.1,71.9,341.0,0,2,1,12960.0
1738,99,1,2,5990.0,8.0,256.0,5000.0,6.72,189.5,3.4,90.0,1,1080.0,2400.0,0.0,165.0,75.0,5.0,829.0,0,4,0,2790.0
6224,190,2,2,6490.0,8.0,256.0,6000.0,6.68,199.0,3.0,90.0,1,720.0,1608.0,0.0,165.7,76.0,7.99,371.0,0,4,0,4010.0
10147,227,2,2,7990.0,8.0,256.0,5500.0,6.67,180.0,3.6,120.0,1,1080.0,2400.0,0.0,162.16,74.92,8.24,157.0,0,4,0,5360.0
2254,151,3,2,28990.0,12.0,256.0,4000.0,6.7,187.0,3.6,120.0,2,1080.0,2640.0,1.0,165.1,85.1,71.9,341.0,0,2,1,12960.0
5559,100,1,2,4290.0,6.0,128.0,5000.0,6.74,182.0,3.0,90.0,1,720.0,1600.0,0.0,167.3,76.7,7.49,768.0,0,3,0,2750.0
7788,29,3,2,34990.0,8.0,256.0,4685.0,6.9,227.0,3.6,120.0,2,1320.0,2868.0,1.0,163.0,77.6,8.25,279.0,3,0,1,27890.0
7166,179,2,2,9490.0,8.0,256.0,5500.0,6.78,188.0,3.2,120.0,2,1080.0,2400.0,0.0,164.36,74.75,7.75,402.0,0,2,0,6100.0
1743,25,3,4,29990.0,6.0,1024.0,4352.0,6.7,240.0,3.8,120.0,2,2796.0,1290.0,1.0,160.7,77.6,7.9,1010.0,3,0,1,25190.0
11255,152,3,2,33990.0,12.0,256.0,5000.0,6.9,218.0,3.8,120.0,2,1440.0,3120.0,1.0,162.8,77.6,8.2,157.0,0,2,1,25500.0
11463,221,2,2,6290.0,8.0,256.0,5500.0,6.67,196.5,3.6,120.0,1,1080.0,2400.0,0.0,163.25,76.55,8.16,157.0,0,4,0,4460.0
1798,151,3,2,32990.0,12.0,512.0,4000.0,6.7,187.0,3.6,120.0,2,1080.0,2640.0,1.0,165.1,85.1,71.9,341.0,0,2,1,18380.0
6218,190,2,2,6490.0,8.0,256.0,6000.0,6.68,199.0,3.0,90.0,1,720.0,1608.0,0.0,165.7,76.0,7.99,371.0,0,4,0,3990.0
5489,100,1,2,4290.0,6.0,128.0,5000.0,6.74,182.0,3.0,90.0,1,720.0,1600.0,0.0,167.3,76.7,7.49,768.0,0,3,0,2750.0
3723,19,3,2,14990.0,4.0,128.0,3240.0,6.1,173.0,3.0,60.0,1,1170.0,2532.0,1.0,146.7,71.5,7.65,1375.0,3,0,2,10300.0
11281,152,3,2,33990.0,12.0,256.0,5000.0,6.9,218.0,3.8,120.0,2,1440.0,3120.0,1.0,162.8,77.6,8.2,157.0,0,2,1,25630.0
6860,187,2,2,5790.0,8.0,128.0,6000.0,6.68,199.0,3.0,90.0,1,720.0,1608.0,0.0,165.7,76.0,7.99,371.0,0,4,0,3570.0
2531,150,3,2,26990.0,12.0,256.0,4900.0,6.7,196.0,3.6,120.0,2,1440.0,3120.0,1.0,158.5,75.9,7.7,523.0,0,1,1,13040.0
2521,150,3,2,26990.0,12.0,256.0,4900.0,6.7,196.0,3.6,120.0,2,1440.0,3120.0,1.0,158.5,75.9,7.7,523.0,0,1,1,13040.0
9956,228,2,2,9490.0,8.0,256.0,5110.0,6.67,190.0,3.8,120.0,1,1220.0,2712.0,0.0,162.33,74.42,8.4,157.0,0,4,0,6300.0
11529,115,3,2,5890.0,8.0,256.0,5000.0,6.7,192.0,3.6,90.0,1,1080.0,2340.0,0.0,164.4,77.9,7.9,218.0,0,4,0,4630.0
8454,83,2,2,11990.0,12.0,512.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,2,8230.0
6959,98,1,2,5290.0,8.0,256.0,5000.0,6.745,191.0,3.0,90.0,1,720.0,1600.0,0.0,167.26,76.67,7.74,310.0,0,3,0,2880.0
12132,126,3,2,10290.0,12.0,256.0,5000.0,6.7,195.0,3.8,120.0,2,1080.0,2340.0,1.0,162.9,78.2,7.4,98.0,0,2,0,8210.0
8134,83,2,2,9990.0,8.0,256.0,5800.0,6.67,192.0,3.2,120.0,2,1080.0,2400.0,0.0,162.2,75.05,7.76,157.0,0,2,0,6350.0
4606,210,2,2,4290.0,6.0,128.0,5030.0,6.79,205.0,3.8,90.0,1,1080.0,2460.0,0.0,168.6,76.28,8.3,371.0,0,4,0,2590.0
8910,118,3,2,6990.0,8.0,256.0,5000.0,6.7,192.0,3.6,90.0,1,1080.0,2340.0,0.0,164.4,77.9,7.9,218.0,0,4,0,4990.0
447,151,3,4,28990.0,12.0,256.0,4000.0,6.7,187.0,3.6,120.0,2,1080.0,2640.0,1.0,165.1,71.9,6.9,341.0,0,2,1,14790.0
6012,186,2,2,3990.0,6.0,128.0,5000.0,6.56,186.0,3.0,90.0,1,720.0,1612.0,0.0,163.74,75.43,8.09,645.0,0,4,0,2330.0
